author_id,scopus_id,h_index,document_count,current_affiliation,current_affiliation_country,affiliation_history,updated_at
https://openalex.org/A5100697543,35362302300,19,56,,,,2026-05-04T20:22:49+00:00
https://openalex.org/A5100394353,36014451100,37,150,,,,2026-05-04T20:22:50+00:00
https://openalex.org/A5057698663,7406919669,41,417,,,,2026-05-04T20:22:52+00:00
https://openalex.org/A5066809282,26430162300,7,17,,,,2026-05-04T20:22:54+00:00
https://openalex.org/A5110041122,7601561332,11,45,,,,2026-05-04T20:22:55+00:00
https://openalex.org/A5086863875,57219545354,1,1,,,,2026-05-04T20:22:58+00:00
https://openalex.org/A5056568419,56641502500,16,23,,,,2026-05-04T20:22:59+00:00
https://openalex.org/A5079340514,57203414476,9,15,,,,2026-05-04T20:23:01+00:00
https://openalex.org/A5101291927,8633824600,24,222,,,,2026-05-04T20:23:02+00:00
https://openalex.org/A5100325765,56180484900,59,684,,,,2026-05-04T20:23:04+00:00
https://openalex.org/A5038063943,7406675318,67,334,,,,2026-05-04T20:23:05+00:00
https://openalex.org/A5100448887,55883164600,108,638,,,,2026-05-04T20:23:07+00:00
https://openalex.org/A5100645480,55481254600,34,128,,,,2026-05-04T20:23:08+00:00
https://openalex.org/A5061932133,57214207311,57,572,,,,2026-05-04T20:23:10+00:00
https://openalex.org/A5036868171,55986558400,14,65,,,,2026-05-04T20:23:11+00:00
https://openalex.org/A5100670158,55775940900,16,49,,,,2026-05-04T20:23:13+00:00
https://openalex.org/A5072102175,8981003200,12,68,,,,2026-05-04T20:23:15+00:00
https://openalex.org/A5019472676,58432801600,125,1075,,,,2026-05-04T20:23:18+00:00
https://openalex.org/A5091446528,57218865834,8,19,,,,2026-05-04T20:23:20+00:00
https://openalex.org/A5047444459,36072770000,99,1933,,,,2026-05-04T20:23:24+00:00
https://openalex.org/A5021183051,57203906807,13,46,,,,2026-05-04T20:23:29+00:00
https://openalex.org/A5086126417,23768491000,18,35,,,,2026-05-04T20:23:30+00:00
https://openalex.org/A5100650613,56188241800,135,1800,,,,2026-05-04T20:23:36+00:00
https://openalex.org/A5100438397,58397459700,1,2,,,,2026-05-04T20:23:37+00:00
https://openalex.org/A5056612473,7501854020,104,1564,,,,2026-05-04T20:23:40+00:00
https://openalex.org/A5041970413,57207576178,26,195,,,,2026-05-04T20:23:41+00:00
https://openalex.org/A5063042218,56609494700,35,526,,,,2026-05-04T20:23:44+00:00
https://openalex.org/A5066521850,36072005200,69,1852,,,,2026-05-04T20:23:49+00:00
https://openalex.org/A5026571417,36072770000,99,1933,,,,2026-05-04T20:23:53+00:00
https://openalex.org/A5100446780,56119470100,13,79,,,,2026-05-04T20:23:54+00:00
https://openalex.org/A5045919492,57197831746,6,11,,,,2026-05-04T20:23:55+00:00
https://openalex.org/A5073403196,56924164300,7,15,,,,2026-05-04T20:23:57+00:00
https://openalex.org/A5008896147,57203829022,29,82,,,,2026-05-04T20:23:58+00:00
https://openalex.org/A5027713183,55851430000,3,4,,,,2026-05-04T20:24:02+00:00
https://openalex.org/A5028748660,57219780160,5,5,,,,2026-05-04T20:24:05+00:00
https://openalex.org/A5084181473,57219098717,9,10,,,,2026-05-04T20:24:06+00:00
https://openalex.org/A5107349902,35227165100,86,394,,,,2026-05-04T20:24:07+00:00
https://openalex.org/A5065322900,56278112800,7,9,,,,2026-05-04T20:24:08+00:00
https://openalex.org/A5100536292,7403491834,12,27,,,,2026-05-04T20:24:10+00:00
https://openalex.org/A5058816632,36699198200,21,99,,,,2026-05-04T20:24:12+00:00
https://openalex.org/A5112123961,8051196100,29,111,,,,2026-05-04T20:24:13+00:00
https://openalex.org/A5086433398,56609494700,35,526,,,,2026-05-04T20:24:16+00:00
https://openalex.org/A5019683564,36072005200,69,1852,,,,2026-05-04T20:24:19+00:00
https://openalex.org/A5052809814,36072770000,99,1933,,,,2026-05-04T20:24:23+00:00
https://openalex.org/A5054441992,15841001900,26,93,,,,2026-05-04T20:24:26+00:00
https://openalex.org/A5012159550,57219395360,7,16,,,,2026-05-04T20:24:27+00:00
https://openalex.org/A5083068158,12753259500,39,331,,,,2026-05-04T20:24:29+00:00
https://openalex.org/A5067156980,57208777023,23,88,,,,2026-05-04T20:24:30+00:00
https://openalex.org/A5082181603,57450763400,1,1,,,,2026-05-04T20:24:31+00:00
https://openalex.org/A5007948256,36601432900,19,63,,,,2026-05-04T20:24:32+00:00
https://openalex.org/A5086385521,57210558176,16,36,,,,2026-05-04T20:24:38+00:00
https://openalex.org/A5072880108,36072005200,69,1852,,,,2026-05-04T20:24:41+00:00
https://openalex.org/A5065473621,59242108500,33,266,,,,2026-05-04T20:24:43+00:00
https://openalex.org/A5052694789,57222257424,19,164,,,,2026-05-04T20:24:45+00:00
https://openalex.org/A5087711357,60011859700,0,4,,,,2026-05-04T20:24:47+00:00
https://openalex.org/A5035679356,55388784700,9,16,,,,2026-05-04T20:24:48+00:00
https://openalex.org/A5047731691,57195939860,7,8,,,,2026-05-04T20:24:49+00:00
https://openalex.org/A5053695034,7402036221,58,188,,,,2026-05-04T20:24:51+00:00
https://openalex.org/A5100424053,58667863100,77,594,,,,2026-05-04T20:24:54+00:00
https://openalex.org/A5100393705,57194347411,13,40,,,,2026-05-04T20:24:55+00:00
https://openalex.org/A5002230693,57209888581,9,11,,,,2026-05-04T20:24:56+00:00
https://openalex.org/A5112484338,57192422871,15,26,,,,2026-05-04T20:24:57+00:00
https://openalex.org/A5115781261,24768245200,16,80,,,,2026-05-04T20:25:01+00:00
https://openalex.org/A5100397264,57202297383,15,19,,,,2026-05-04T20:25:04+00:00
https://openalex.org/A5103113544,22959270400,19,53,,,,2026-05-04T20:25:06+00:00
https://openalex.org/A5069864291,57201546276,1,1,,,,2026-05-04T20:25:08+00:00
https://openalex.org/A5101633149,57198470233,7,49,,,,2026-05-04T20:25:10+00:00
https://openalex.org/A5102902036,8917777000,32,149,,,,2026-05-04T20:25:11+00:00
https://openalex.org/A5065531732,57137274300,31,60,,,,2026-05-04T20:25:12+00:00
https://openalex.org/A5101544955,56084874000,28,113,,,,2026-05-04T20:25:15+00:00
https://openalex.org/A5026986071,7401637818,14,18,,,,2026-05-04T20:25:17+00:00
https://openalex.org/A5027984084,57292643000,2,2,,,,2026-05-04T20:25:19+00:00
https://openalex.org/A5027767149,57787282700,30,72,,,,2026-05-04T20:25:20+00:00
https://openalex.org/A5109299888,57226508511,2,5,,,,2026-05-04T20:25:22+00:00
https://openalex.org/A5008706781,57188763688,6,19,,,,2026-05-04T20:25:25+00:00
https://openalex.org/A5100534575,56131245100,8,39,,,,2026-05-04T20:25:26+00:00
https://openalex.org/A5108049287,55707571100,28,273,,,,2026-05-04T20:25:28+00:00
https://openalex.org/A5101756163,15047335400,34,132,,,,2026-05-04T20:25:34+00:00
https://openalex.org/A5109918429,29967517600,27,78,,,,2026-05-04T20:25:35+00:00
https://openalex.org/A5100720865,35312915500,63,769,,,,2026-05-04T20:25:36+00:00
https://openalex.org/A5050091498,57217192575,86,345,,,,2026-05-04T20:25:39+00:00
https://openalex.org/A5018481655,7006572313,33,219,,,,2026-05-04T20:25:40+00:00
https://openalex.org/A5102839795,55926106900,22,99,,,,2026-05-04T20:25:42+00:00
https://openalex.org/A5103928816,57191901792,5,5,,,,2026-05-04T20:25:44+00:00
https://openalex.org/A5002382918,35271166300,107,1008,,,,2026-05-04T20:25:46+00:00
https://openalex.org/A5107872813,57208069443,141,1684,,,,2026-05-04T20:25:50+00:00
https://openalex.org/A5046694535,57190667959,5,5,,,,2026-05-04T20:25:53+00:00
https://openalex.org/A5100388792,56066621700,31,126,,,,2026-05-04T20:25:54+00:00
